index,date,src,dst,src.loc.lat,src.loc.lon,latitude,longitude
2789,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,40.4025926629008,-88.0858821141909
2989,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,40.9666469732063,-87.0593066697316
3189,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,47.3675683881449,-77.8084566163317
3389,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,40.5020801924476,-82.4130775555389
3589,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,48.2699473600451,-82.7064186616575
3789,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,35.3865984518076,-83.2038326007885
3989,2011-02-07 21:10:50,64,89,27.0894033526196,30.2835511120021,46.2111274086266,-87.7986208464434
4800,2011-02-07 21:56:50,35,66,30.4667624124495,35.2550042967646,39.6163769576702,-78.5639703951526
4902,2011-02-07 22:14:05,34,40,28.3676882174349,33.8017891457086,45.2827462876958,-87.2147830942218
4988,2011-02-07 22:30:20,59,35,30.9651100028043,30.4366398435901,43.8842049743215,-88.146896760387
4627,2011-02-07 22:52:06,80,62,27.9109574150354,33.9221501035596,47.005768112828,-90.4429958908294
4675,2011-02-07 22:59:13,6,23,23.1383133399557,29.3507763156881,47.5069689959925,-88.3327291437943
4450,2011-02-07 23:05:36,75,61,22.9736402743495,31.4391341019672,46.5696228432307,-88.4780476062751
4718,2011-02-07 23:11:12,9,71,28.9953170199196,25.7924121989767,37.3471180201147,-78.5556863941094
4873,2011-02-08 00:26:55,54,34,27.5322344050263,32.6129434691155,39.5619402171295,-80.2692915357869
4716,2011-02-08 01:18:59,40,97,28.0153184911049,32.417890869927,47.4200462447589,-90.7651919514308
4588,2011-02-08 01:24:41,19,49,24.5839937740103,29.4528090094031,42.9704694643011,-89.3426658400423
4828,2011-02-08 01:43:13,79,15,31.2914533991561,30.1514967556526,36.5768020612448,-84.7808964864134
4257,2011-02-08 01:55:45,16,8,30.4149939255,29.931961439334,46.9331400684188,-85.7766525797671
4238,2011-02-08 02:50:53,31,64,28.0289010089509,31.0075723466291,44.1366131068414,-77.5838988103993
4745,2011-02-08 03:14:53,36,28,26.9418834149726,34.6281702828393,46.7712698070311,-79.7552339405499
4788,2011-02-08 03:29:02,90,32,25.5478455606789,35.4364179306103,37.4457348928036,-81.4034526572975
4974,2011-02-08 03:42:24,56,83,26.6686629482447,33.5951136643907,39.1471876729097,-87.6223376867328
4361,2011-02-08 03:45:43,74,41,30.0135343900248,31.1473111811444,36.7366805128421,-86.8709829049617
4960,2011-02-08 04:26:21,23,75,29.6690004457089,31.8337712208683,40.7168500376579,-84.3197974582344
2042,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,46.2859937398682,-88.5717181812358
2242,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,38.5780422282961,-81.7208233482777
2442,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,42.9376893183589,-91.6419566377898
2642,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,40.6572973828836,-92.4101024175475
2842,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,48.3095716381775,-88.7668496342149
3042,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,44.509757727569,-89.3779450801741
3242,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,39.7221916836566,-80.2218398909854
3442,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,39.4211472117103,-80.8041497123601
3642,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,35.517808551516,-84.0663468074233
3842,2011-02-08 04:56:30,75,30,23.3077836591068,24.7162170894615,37.2195508714897,-91.9235751052281
4570,2011-02-08 05:02:59,90,3,29.7711712867424,25.3642998958678,43.6042029400828,-80.6223129927162
4081,2011-02-08 05:28:52,19,19,26.3941927978219,35.3241001524058,40.4682779208122,-91.8054126217256
4741,2011-02-08 06:07:12,69,50,22.4249609350619,26.4850240308605,38.4582690196228,-84.1611672713231
4480,2011-02-08 06:14:49,35,81,23.5680854576843,29.9946546829738,47.7912650800198,-88.8156425577383
4594,2011-02-08 06:15:28,25,23,26.8857127308635,25.5656620090936,40.1602835489267,-90.874875374958
4983,2011-02-08 06:19:28,68,62,23.1739538521336,34.6958958514002,40.0426373948086,-87.7810269458614
4273,2011-02-08 06:28:06,77,46,28.0074816346744,36.4561834629562,46.1240986800626,-80.0480608152106
4179,2011-02-08 06:56:52,56,64,27.101954966785,32.9887066228257,45.5117827650613,-87.0742355074318
2003,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,47.161902071125,-78.9711462792964
2203,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,36.9447444602447,-80.2302156316277
2403,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,43.6607543513801,-91.2513915359128
2603,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,46.614300235129,-83.0533737687766
2803,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,44.6390346540643,-84.0839029407596
3003,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,36.1401240479071,-80.6843416425545
3203,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,47.2382414240763,-81.8700122670653
3403,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,38.8088135562549,-78.6705226398184
3603,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,36.3866076855145,-78.5092090841215
3803,2011-02-08 07:02:44,68,96,26.938935801954,31.0538503098257,39.4213381435015,-88.9786025183245
4945,2011-02-08 07:04:29,92,48,25.4480834666546,36.2705930774334,38.1066141666524,-86.345854863241
4678,2011-02-08 07:11:16,98,62,26.769207469696,34.6877896693309,43.2834470175508,-87.3292635918179
4690,2011-02-08 07:14:09,50,6,29.5473335686837,30.5502782447004,42.9554976860811,-85.6510657301818
4335,2011-02-08 08:05:03,13,92,24.8767931982522,24.9144702634182,42.9225563411762,-92.1405454544691
4809,2011-02-08 08:09:14,56,51,23.4704299901782,27.2022930448457,47.2286341329464,-80.5732193510755
4299,2011-02-08 08:41:00,74,56,25.3109223223299,27.010733808752,48.3103995712386,-80.059040905723
4526,2011-02-08 08:59:42,1,17,28.1417770040764,29.2832072024814,42.009535898437,-89.7225455387901
4840,2011-02-08 09:04:06,3,21,26.5101884972937,28.0890413225472,44.4489742471175,-85.2249612733762
2106,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,40.5530334086714,-79.5355701423233
2306,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,45.870323333649,-82.1259180097948
2506,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,39.3463201800743,-89.5655061508645
2706,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,45.9120032144695,-86.0423704173795
2906,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,47.6494509536656,-89.7962715090918
3106,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,37.5522060833969,-88.6543512704816
3306,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,39.9710501750735,-86.165570356751
3506,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,35.6542720909622,-78.4751281236838
3706,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,45.9654079111827,-87.6079661178371
3906,2011-02-08 09:14:48,35,37,31.3209161610797,35.1186927673634,44.4357745078717,-79.3962123994438
4467,2011-02-08 09:44:27,69,53,23.4183697462383,35.0587317518947,38.6302879919367,-87.3251162107224
4162,2011-02-08 10:13:49,28,54,28.2207278254979,25.9854474115123,47.4069537865633,-83.8384960395859
2169,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,46.9180979417165,-82.3576172588857
2369,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,47.7973726813217,-90.5531260341914
2569,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,40.4293957028201,-87.486370755777
2769,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,44.2732280503991,-81.7449257329737
2969,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,46.6342234307939,-82.8369811131506
3169,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,42.6837016073679,-80.962646422646
3369,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,43.311575931421,-87.1207770003673
3569,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,42.863956397483,-92.6416856773309
3769,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,36.5981254891293,-78.6214712314265
3969,2011-02-08 11:04:26,38,100,29.0668054809749,30.9273572477171,39.0407824080135,-85.5714519632631
2075,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,43.1333838112039,-78.4625260482275
2275,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,48.0738344100785,-89.1518885951718
2475,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,45.9133297510676,-81.5801279161404
2675,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,36.8786658364274,-78.5326462806606
2875,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,43.4784075900296,-79.8485977992577
3075,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,46.679702105005,-79.1844673389893
3275,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,37.7598047938636,-86.267825346619
3475,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,37.9119963245827,-89.9497441868722
3675,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,43.4213835725424,-86.056036162199
3875,2011-02-08 11:18:53,5,31,26.7908680110408,31.4698342688349,38.2980217724635,-88.5487384693013
4301,2011-02-08 11:45:22,85,53,22.1265450564257,30.7781852415346,45.5079461946126,-84.5340620507214
2107,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,47.8125242403664,-89.2183883334536
2307,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,38.9972450344612,-80.8453164050131
2507,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,45.9664492166614,-81.3234439298171
2707,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,38.0174066292413,-86.0790372805229
2907,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,46.2918364271239,-91.2777746319499
3107,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,36.2410454228411,-78.922329305278
3307,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,45.9220942997407,-83.0443922526686
3507,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,41.3755521361621,-86.0999114114603
3707,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,35.2609536274731,-81.9662785025681
3907,2011-02-08 12:02:05,33,99,31.2393329969066,29.2414322143614,44.3973831604772,-81.430555330382
4634,2011-02-08 12:31:57,100,10,26.9912307416867,29.8197164890452,41.6251577176743,-84.3380652326791
4847,2011-02-08 12:41:36,68,60,29.3447239630117,32.740976949836,41.2611623632085,-77.2766237276225
4311,2011-02-08 12:59:41,26,79,27.8807823195307,27.2736972211177,35.8030375103558,-90.2325533385396
4770,2011-02-08 13:32:08,36,56,26.3196665628665,32.2914336339506,39.2019207030738,-92.2716411097834
4410,2011-02-08 13:50:25,88,24,25.168524539951,29.5855383941468,36.9275757320531,-84.7168489387779
4546,2011-02-08 13:55:04,3,71,29.578646959957,31.1872365514811,39.5054997114089,-89.7343505323055
4586,2011-02-08 14:19:31,99,96,22.5585269356388,36.0686037797161,43.8634912620501,-83.681958473932
4165,2011-02-08 14:22:23,4,63,31.1861900655683,27.2633619442626,39.5249216899327,-82.3214216115858
4357,2011-02-08 15:40:39,5,37,22.0293318317819,34.7442260789095,48.0919685968353,-82.3305372671566
4160,2011-02-08 15:51:44,30,95,30.3070321871916,28.9135584841802,37.4035324175332,-90.789001126545
4463,2011-02-08 15:51:56,5,20,29.658883213633,33.8364376300648,47.3946063842901,-87.9959788790395
4020,2011-02-08 16:22:54,88,32,23.2969814426409,33.8917482965842,40.6039663509711,-92.5988809974619
4116,2011-02-08 16:48:00,45,22,27.2148665888382,28.4132277412209,37.5964152302488,-88.6458792988826
4138,2011-02-08 16:58:53,53,8,25.3153780015512,31.3235199220423,47.0324959407423,-88.7942146967514
4164,2011-02-08 18:31:50,6,82,24.556157225804,36.453343103249,37.6228722604257,-86.9787495873425
4802,2011-02-08 18:47:40,38,55,22.3743099177715,26.4372077305799,42.0883984395574,-81.9982251011001
4733,2011-02-08 18:49:39,17,3,27.2946470174066,26.1899396370921,36.2190259071256,-84.9603361142258
4286,2011-02-08 18:53:54,46,48,22.6337744779174,36.2010774091539,45.0619346281872,-89.4604041365607
4957,2011-02-08 19:58:45,87,40,30.0657264448125,35.9885167813764,45.786385265875,-79.7795854181063
2149,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,41.4497683580464,-87.2201206488356
2349,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,44.9510950264544,-86.6407114222011
2549,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,39.5474788622244,-88.8170430644262
2749,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,46.9338260809293,-79.9350244266908
2949,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,43.2819352140251,-88.1454500289374
3149,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,44.157382188685,-85.5107154226481
3349,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,36.3081422920126,-92.2409672569286
3549,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,38.7114331432859,-79.3910495187943
3749,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,35.6702933236811,-85.1213208735768
3949,2011-02-08 20:16:37,17,81,25.8431669128026,34.6627757423279,36.4523423430086,-81.5621351540354
4679,2011-02-08 20:28:16,57,72,29.6941005431408,35.220111251349,36.3607760186724,-86.9780289236764
4619,2011-02-08 20:31:37,20,69,28.1121132767286,32.1814786141505,44.1057919280422,-92.2716994539662
4452,2011-02-08 21:02:00,62,91,22.3267653897307,34.5943222751345,36.0565276194858,-82.4260351219418
2156,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,40.5159248631559,-89.606197574586
2356,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,46.0238591907336,-86.1851813151224
2556,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,44.8857321356477,-92.4405443062754
2756,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,41.7099152397065,-87.8695416235091
2956,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,40.7936955853099,-84.7744545432097
3156,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,45.2016010716229,-83.8770948275617
3356,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,40.9491579182472,-77.457447305675
3556,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,48.1927186358445,-85.2732467531869
3756,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,42.2994969970382,-84.332979215818
3956,2011-02-08 21:17:13,82,89,26.6657588051683,30.2931681822499,41.4902781702382,-81.355797325811
4736,2011-02-08 21:59:41,74,73,31.615896551545,34.2796832509017,39.2351123961136,-89.1841374729301
2053,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,38.9088552068508,-80.3640599542706
2253,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,45.5180950226578,-91.9187967101355
2453,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,35.2464573680089,-92.1067327584687
2653,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,40.2063324018252,-83.1932957565529
2853,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,39.4455647954639,-92.2596826748341
3053,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,43.9577950962539,-91.0915755762892
3253,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,46.116488222514,-81.0378911454881
3453,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,41.2730494937771,-81.6038938728047
3653,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,36.233082890016,-83.7738197272541
3853,2011-02-08 22:04:10,39,82,30.288897957118,25.3502671156863,46.4683530083005,-83.9714726536911
4362,2011-02-08 22:52:09,31,26,28.9626985032623,34.3381308366267,41.6619810783016,-85.8815084676797
4550,2011-02-08 22:53:57,10,26,25.7775314939886,30.1724370077814,43.1903818960677,-88.8945405109325
2119,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,40.7835383154468,-84.9653018423911
2319,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,37.5584465963287,-81.7741778610984
2519,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,42.9774436787715,-92.1214108697582
2719,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,45.9611531116865,-82.3803679079654
2919,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,38.2660941515009,-86.8084708075748
3119,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,48.1950707839686,-83.3550950308317
3319,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,36.0302888067568,-90.7241406504451
3519,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,35.4712910005054,-92.5198129522125
3719,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,44.7426787325522,-88.3811231478417
3919,2011-02-08 23:06:16,58,9,28.1177161376154,31.7192369733522,47.164704135164,-80.980953731903
4661,2011-02-08 23:21:28,72,50,24.6622522613128,24.863984862338,38.5471653624703,-81.0857859242826
4756,2011-02-08 23:24:12,80,95,30.6446900804066,25.3123774341126,43.6489462761707,-89.8684076982073
4001,2011-02-08 23:36:42,17,52,25.2869919648033,36.3814316759719,37.9441597092762,-83.7114663558902
4717,2011-02-08 23:52:50,67,30,30.9114164949933,36.5285556348523,42.350217978513,-89.8407504040459
4528,2011-02-09 00:21:12,21,96,29.0457513136782,29.052502291501,40.409438252915,-91.6112908041814
4609,2011-02-09 01:27:13,74,75,31.1436298296271,31.323295114199,37.4022408656283,-90.9975684791233
4353,2011-02-09 02:13:08,49,76,28.5607777886169,24.9409848782614,38.0857447908345,-88.7298706253469
4693,2011-02-09 02:13:21,6,71,23.0321233368472,32.4979920044815,35.5884880893628,-79.9886016528908
4878,2011-02-09 03:18:18,87,59,30.4314936686247,29.1462002212919,39.9293683525425,-78.5830603379431
2001,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,36.8387552207088,-78.8363358910086
2201,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,41.0457239438979,-86.5152590960171
2401,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,36.3568154684625,-88.472447752761
2601,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,44.9862936191496,-78.3855028745855
2801,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,40.6521413985244,-91.2551806696721
3001,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,41.4485875360397,-91.4989903426992
3201,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,39.5269980689239,-83.291041387265
3401,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,36.9049545511181,-87.3589129587816
3601,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,40.4908483953624,-85.9082218161318
3801,2011-02-09 03:26:23,19,40,23.0668055326475,34.4745284981152,38.1166619795165,-87.2670080740946
4484,2011-02-09 03:31:06,1,57,23.8429292414849,32.1347845271351,48.3186848780029,-89.1399681049493
2095,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,39.3332121203884,-85.3660637275433
2295,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,48.0895225253968,-91.1716318433399
2495,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,44.4956177596671,-85.3949262847354
2695,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,44.7826226593945,-87.3723574969999
2895,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,43.4995371119155,-92.5082248876425
3095,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,43.9640473611578,-80.905255045101
3295,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,47.1247332432014,-82.4539087256759
3495,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,43.6199871022688,-82.3092246457103
3695,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,38.1492879813777,-87.3347585902446
3895,2011-02-09 03:45:59,6,61,22.0432940713653,33.3579296729492,43.3856364959229,-86.8396107800312
4985,2011-02-09 03:55:30,58,56,27.9861020678641,25.2724244416462,39.3593715757143,-80.2786994338487
4137,2011-02-09 04:15:35,44,74,23.1775994574139,30.088394632365,40.4285298879103,-79.5855507184094
4250,2011-02-09 04:54:30,46,19,28.1160980529733,30.3982866713709,40.393210853682,-80.2520188433299
4514,2011-02-09 05:01:23,74,32,25.6165922957327,31.7739321267024,36.692943087623,-80.5095798106708
4287,2011-02-09 05:04:07,18,77,25.9987600694825,33.9703472297182,43.0874056334883,-87.0373216956889
4551,2011-02-09 05:11:49,73,74,30.1261819781848,31.3837157895069,40.1785713034155,-89.283035068023
4557,2011-02-09 05:18:41,39,8,22.5594653111179,36.0574632781681,37.6623861970021,-85.3634314986582
4920,2011-02-09 05:21:52,66,41,24.418201549411,33.2601292080288,45.632008712835,-79.1287179003305
4525,2011-02-09 06:08:35,39,38,26.1970511968827,31.4180075942756,48.3826696535981,-84.2140963040835
4370,2011-02-09 06:12:47,16,61,24.0960153990423,29.7257758411847,42.7124582546925,-88.3854686738665
4499,2011-02-09 06:14:46,75,32,30.7710698388798,35.5632858920641,41.8423710330474,-85.8276732528338
2175,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,44.1002846019416,-86.5136706948368
2375,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,46.4000570989458,-79.3828889322868
2575,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,36.2022357816754,-88.7403599915871
2775,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,44.7824386807764,-81.4909536065797
2975,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,43.2990047115601,-92.1170477839744
3175,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,39.3672927038729,-83.2578454234693
3375,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,43.080574973071,-78.8012643652952
3575,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,44.6308710031728,-84.9095753205217
3775,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,46.2001790026589,-80.2300717814154
3975,2011-02-09 07:10:15,97,100,27.4353107952972,26.981762386228,37.9379517554405,-79.9912065062275
4871,2011-02-09 07:13:55,48,2,24.5420328889928,29.9613327139794,45.481949149507,-87.6050577429066
4884,2011-02-09 07:20:40,57,16,27.1744275392217,31.6970175045346,43.3656217470634,-86.6496218336
4644,2011-02-09 07:29:04,61,67,22.6341056459436,30.9457505191308,41.0325921306193,-84.4501641770918
4708,2011-02-09 07:44:16,62,88,25.5923121694866,25.8232280908394,37.9908156950046,-80.5488790475819
4837,2011-02-09 07:45:11,95,59,26.4771973473444,27.5721243185314,47.354782134625,-80.0106460504909
4610,2011-02-09 09:03:04,10,68,29.9042643188504,27.5459713215797,36.2062245945615,-91.4754153303039
2020,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,41.4798660801419,-90.1117296387858
2220,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,41.3573235606968,-82.571280473091
2420,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,44.102394199594,-78.283028927417
2620,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,37.3136410959556,-81.9311852336135
2820,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,46.5579683388354,-90.2968937045742
3020,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,38.6873772663096,-87.3280376540545
3220,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,41.7718497476946,-77.4102591297001
3420,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,40.975439263684,-91.6840963576918
3620,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,42.6043274748241,-78.0596433947701
3820,2011-02-09 10:45:41,47,86,28.0390570551646,26.0921339442145,45.0473457768672,-87.9250558200744
4049,2011-02-09 10:49:31,41,19,28.4811465304926,35.5439301994316,38.5831670713162,-92.6191327204227
4210,2011-02-09 11:18:47,49,24,24.5075891460642,33.8634658455668,40.6615761548002,-92.355973022407
2103,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,37.9728769922716,-79.3350230973938
2303,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,42.5499032875964,-79.0935859839689
2503,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,37.7127070813076,-89.886283681395
2703,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,35.9223082752199,-84.8594310163442
2903,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,36.6406669654916,-83.8953049460154
3103,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,45.833659005282,-84.5187719050423
3303,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,41.0522634309451,-83.9585331396477
3503,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,46.3730726786021,-85.4600493603668
3703,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,42.2732404561834,-92.2627670928685
3903,2011-02-09 11:45:58,63,31,23.2894641023368,32.9391637193639,37.028427843397,-88.2141512024785
4855,2011-02-09 11:53:22,6,70,25.5397429314673,31.4687999624933,36.7990691129638,-92.5662526760577
4823,2011-02-09 11:56:52,68,5,27.6022298484661,34.6283203487836,44.9550880217235,-85.1947715345296
2120,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,45.3461678131201,-78.4522208783539
2320,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,46.8127183746445,-85.1046233103145
2520,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,41.8449373271913,-85.1321041375907
2720,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,46.3790024654464,-82.88920160891
2920,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,38.1219235621103,-83.0032843134915
3120,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,44.993565830716,-82.868451859599
3320,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,47.9807646654749,-90.0251462448654
3520,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,35.3504983722055,-85.0721853464053
3720,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,45.1314193667931,-87.8398725670136
3920,2011-02-09 12:33:42,46,33,25.0528632925706,25.5057069315166,47.253654204835,-91.2021867730165
4924,2011-02-09 12:35:48,64,17,26.9654881364788,35.2859681332874,37.4155796806647,-81.2447799256401
2178,2011-02-09 12:36:07,78,23,31.1807869515328,25.4444381940709,36.8468651632694,-83.6495378995449
2378,2011-02-09 12:36:07,78,23,31.1807869515328,25.4444381940709,46.5312297513788,-82.6445772978051
2578,2011-02-09 12:36:07,78,23,31.1807869515328,25.4444381940709,39.9489960136936,-79.7798312112678
2778,2011-02-09 12:36:07,78,23,31.1807869515328,25.4444381940709,35.4673777941306,-83.729268108529
